Player ID,Player,Pos,Squad,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK
7d450ed3,David Raum,DF,de RB Leipzig,0.0,0.0,0.0,0.0,0.0
36a3ff67,Marco Reus,"MF,FW",de Dortmund,0.34,0.34,0.69,0.34,0.69
7fa4e703,Gio Reyna,"FW,MF",de Dortmund,0.0,0.47,0.47,0.0,0.47
335fa267,Sergi Roberto,DF,es Barcelona,0.0,0.87,0.87,0.0,0.87
6434f10d,Rodri,MF,eng Manchester City,0.18,0.0,0.18,0.18,0.18
8f5e92a6,Rodrygo,FW,es Real Madrid,0.55,0.22,0.77,0.33,0.55
90c1f9a4,Tom Rothe,DF,de Dortmund,0.0,0.0,0.0,0.0,0.0
4b3e1a38,Amir Rrahmani,DF,it Napoli,0.0,0.0,0.0,0.0,0.0
18b896d6,Antonio Rüdiger,DF,es Real Madrid,0.13,0.0,0.13,0.13,0.13
0b5a292a,Mário Rui,DF,it Napoli,0.0,0.23,0.23,0.0,0.23
c0c7ff58,Fabián Ruiz Peña,MF,fr Paris S-G,0.0,0.0,0.0,0.0,0.0
4535e4bb,Mathew Ryan,GK,dk FC Copenhagen,0.0,0.0,0.0,0.0,0.0
009a4f60,Julian Ryerson,DF,de Dortmund,0.0,0.0,0.0,0.0,0.0
e280527c,Marcel Sabitzer,MF,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
032f894e,Renato Sanches,MF,fr Paris S-G,0.0,0.0,0.0,0.0,0.0
2b114be3,Leroy Sané,"FW,MF",de Bayern Munich,0.65,0.16,0.82,0.65,0.82
24051310,Zaidu Sanusi,DF,pt Porto,0.15,0.0,0.15,0.15,0.15
eaefa2d0,Alvaro Sanz,MF,es Barcelona,0.0,0.0,0.0,0.0,0.0
9744ff80,Pablo Sarabia,MF,fr Paris S-G,0.0,0.0,0.0,0.0,0.0
f6ac68c1,Stefan Savić,DF,es Atlético Madrid,0.0,0.0,0.0,0.0,0.0
8f056768,Xaver Schlager,MF,de RB Leipzig,0.0,0.0,0.0,0.0,0.0
34e12499,Nico Schlotterbeck,DF,de Dortmund,0.0,0.0,0.0,0.0,0.0
3effaa34,André Silva,FW,de RB Leipzig,0.51,0.51,1.01,0.51,1.01
3eb22ec9,Bernardo Silva,"FW,MF",eng Manchester City,0.3,0.1,0.4,0.3,0.4
fcb27134,Mohamed Simakan,DF,de RB Leipzig,0.18,0.53,0.7,0.18,0.7
343c0d52,Giovanni Simeone,FW,it Napoli,1.37,0.0,1.37,1.37,1.37
b35a7399,Leo Skiri Østigård,DF,it Napoli,0.46,0.0,0.46,0.46,0.46
30f5ffa9,Milan Škriniar,DF,it Inter,0.0,0.0,0.0,0.0,0.0
fed17f5a,Carlos Soler,MF,fr Paris S-G,0.58,0.0,0.58,0.58,0.58
420c18a1,Yann Sommer,GK,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
690d1049,Marko Stamenic,MF,dk FC Copenhagen,0.0,0.0,0.0,0.0,0.0
7ed08d5c,Josip Stanišić,DF,de Bayern Munich,0.0,0.0,0.0,0.0,0.0
d0b8e745,Orri Steinn Óskarsson,"MF,FW",dk FC Copenhagen,0.0,0.0,0.0,0.0,0.0
5eecec3d,John Stones,"MF,DF",eng Manchester City,0.13,0.13,0.26,0.13,0.26
