Player ID,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Player Link
54b4dc4e,164,Kerem Demirbay,de GER,MF,de Leverkusen,29,1993,5,2,268,3.0,0,0,0,0,0,1,1,0,1.1,0.4,0.3,0.7,0,23,5,0.00,0.00,0.00,0.00,0.00,0.38,0.10,0.49,0.12,0.22,Matches,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
5976f83e,165,Sergiño Dest,us USA,DF,it Milan,21,2000,4,1,191,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,3,6,3,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.21,0.14,0.21,Matches,https://fbref.com/en/players/5976f83e/Sergino-Dest
230a2fac,166,Giovanni Di Lorenzo,it ITA,DF,it Napoli,28,1993,10,10,888,9.9,2,2,4,2,0,0,2,0,1.2,1.0,2.6,3.7,34,57,41,0.20,0.20,0.41,0.20,0.41,0.12,0.27,0.38,0.10,0.37,Matches,https://fbref.com/en/players/230a2fac/Giovanni-Di-Lorenzo
19cda00b,167,Ángel Di María,ar ARG,FW,it Juventus,34,1988,3,2,146,1.6,0,3,3,0,0,0,0,0,0.3,0.3,1.8,2.1,7,12,13,0.00,1.85,1.85,0.00,1.85,0.20,1.12,1.31,0.20,1.31,Matches,https://fbref.com/en/players/19cda00b/Angel-Di-Maria
aeed5c06,168,Moussa Diaby,fr FRA,"FW,MF",de Leverkusen,23,1999,6,6,505,5.6,2,0,2,2,0,0,0,0,1.7,1.7,0.8,2.5,22,19,50,0.36,0.00,0.36,0.36,0.36,0.31,0.15,0.45,0.31,0.45,Matches,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
fc62f087,169,Abdou Diallo,sn SEN,"DF,MF",de RB Leipzig,26,1996,5,2,227,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,26,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches,https://fbref.com/en/players/fc62f087/Abdou-Diallo
31c69ef1,170,Rúben Dias,pt POR,DF,eng Manchester City,25,1997,12,11,1049,11.7,1,0,1,1,0,0,2,0,1.7,1.7,0.1,1.8,9,40,3,0.09,0.00,0.09,0.09,0.09,0.15,0.01,0.16,0.15,0.16,Matches,https://fbref.com/en/players/31c69ef1/Ruben-Dias
407feb71,171,Brahim Díaz,es ESP,"MF,FW",it Milan,22,1999,10,8,602,6.7,1,0,1,1,0,0,1,0,1.6,1.6,0.6,2.1,16,17,33,0.15,0.00,0.15,0.15,0.15,0.23,0.09,0.32,0.23,0.32,Matches,https://fbref.com/en/players/407feb71/Brahim-Diaz
4a1a9578,172,Luis Díaz,co COL,FW,eng Liverpool,25,1997,3,3,269,3.0,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,8,13,34,0.33,0.00,0.33,0.33,0.33,0.16,0.11,0.27,0.16,0.27,Matches,https://fbref.com/en/players/4a1a9578/Luis-Diaz
ac861941,173,Eric Dier,eng ENG,DF,eng Tottenham,28,1994,7,7,617,6.9,0,0,0,0,0,0,3,0,1.1,1.1,0.0,1.1,2,23,1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches,https://fbref.com/en/players/ac861941/Eric-Dier
f179ee11,174,Kevin Diks,nl NED,DF,dk FC Copenhagen,25,1996,6,4,335,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.7,4,10,10,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18,Matches,https://fbref.com/en/players/f179ee11/Kevin-Diks
970b8574,175,Federico Dimarco,it ITA,DF,it Inter,24,1997,11,10,728,8.1,0,5,5,0,0,0,2,0,1.3,1.3,3.0,4.3,24,34,59,0.00,0.62,0.62,0.00,0.62,0.17,0.37,0.53,0.17,0.53,Matches,https://fbref.com/en/players/970b8574/Federico-Dimarco
95bb6ddc,176,Junior Dina Ebimbe,fr FRA,"MF,DF",de Eint Frankfurt,21,2000,6,3,239,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,7,11,12,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,https://fbref.com/en/players/95bb6ddc/Junior-Dina-Ebimbe
ac295d9e,177,Marko Dmitrović,rs SRB,GK,es Sevilla,30,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
d557d734,178,Matt Doherty,ie IRL,DF,eng Tottenham,30,1992,2,1,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,4,5,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches,https://fbref.com/en/players/d557d734/Matt-Doherty
cc83b74d,179,Kasper Dolberg,dk DEN,FW,es Sevilla,24,1997,4,1,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,3,2,6,0.00,0.00,0.00,0.00,0.00,0.12,0.15,0.27,0.12,0.27,Matches,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg
08f5afaa,180,Gianluigi Donnarumma,it ITA,GK,fr Paris S-G,23,1999,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma
1a992676,181,Julian Draxler,de GER,MF,pt Benfica,28,1993,3,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,2,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches,https://fbref.com/en/players/1a992676/Julian-Draxler
15ea94de,182,Josip Drmić,ch SUI,FW,hr Dinamo Zagreb,29,1992,6,0,95,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,1,11,0.00,0.00,0.00,0.00,0.00,0.11,0.24,0.35,0.11,0.35,Matches,https://fbref.com/en/players/15ea94de/Josip-Drmic
481c9ece,183,Denzel Dumfries,nl NED,DF,it Inter,26,1996,12,10,885,9.8,1,0,1,1,0,0,0,0,1.7,1.7,0.4,2.1,21,15,60,0.10,0.00,0.10,0.10,0.10,0.17,0.04,0.22,0.17,0.22,Matches,https://fbref.com/en/players/481c9ece/Denzel-Dumfries
3bb7f478,184,Edin Džeko,ba BIH,FW,it Inter,36,1986,13,11,824,9.2,4,1,5,4,0,0,2,0,3.2,3.2,0.9,4.2,14,26,43,0.44,0.11,0.55,0.44,0.55,0.35,0.10,0.45,0.35,0.45,Matches,https://fbref.com/en/players/3bb7f478/Edin-Dzeko
3bb7b8b4,185,Ederson,br BRA,GK,eng Manchester City,28,1993,11,11,990,11.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3bb7b8b4/Ederson
c8d1c3a5,186,Jorge Eduardo Sánchez,mx MEX,DF,nl Ajax,24,1997,5,3,269,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,2,3,12,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.11,0.05,0.11,Matches,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez
57760e66,187,Marcus Edwards,eng ENG,"FW,MF",pt Sporting CP,23,1998,6,6,352,3.9,2,1,3,2,0,0,0,0,0.7,0.7,0.6,1.3,22,16,17,0.51,0.26,0.77,0.51,0.77,0.19,0.14,0.33,0.19,0.33,Matches,https://fbref.com/en/players/57760e66/Marcus-Edwards
5b92d896,188,Hugo Ekitike,fr FRA,"MF,FW",fr Paris S-G,20,2002,4,0,62,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,1,7,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,Matches,https://fbref.com/en/players/5b92d896/Hugo-Ekitike
b9e1436c,189,Harvey Elliott,eng ENG,MF,eng Liverpool,19,2003,8,4,395,4.4,2,0,2,2,0,0,1,0,1.1,1.1,0.3,1.4,15,28,21,0.46,0.00,0.46,0.46,0.46,0.25,0.07,0.33,0.25,0.33,Matches,https://fbref.com/en/players/b9e1436c/Harvey-Elliott
cf007308,190,Elif Elmas,mk MKD,"FW,MF",it Napoli,22,1999,10,2,285,3.2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,10,9,13,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13,Matches,https://fbref.com/en/players/cf007308/Elif-Elmas
df8b52a5,191,Emerson,br BRA,"DF,MF",eng Tottenham,23,1999,8,6,543,6.0,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,15,24,34,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14,Matches,https://fbref.com/en/players/df8b52a5/Emerson
04e17fd5,192,Youssef En-Nesyri,ma MAR,FW,es Sevilla,25,1997,4,3,245,2.7,2,0,2,2,0,0,0,0,1.7,1.7,0.0,1.7,2,1,7,0.73,0.00,0.73,0.73,0.73,0.61,0.01,0.62,0.61,0.62,Matches,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
12dcbdcc,193,Ricardo Esgaio,pt POR,"DF,MF",pt Sporting CP,29,1993,3,2,109,1.2,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,https://fbref.com/en/players/12dcbdcc/Ricardo-Esgaio
1e4319ac,194,Dario Essugo,pt POR,MF,pt Sporting CP,17,2005,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/1e4319ac/Dario-Essugo
577efaec,195,Stephen Eustáquio,ca CAN,MF,pt Porto,25,1996,7,7,594,6.6,2,0,2,2,0,0,1,0,1.4,1.4,0.6,2.0,3,25,20,0.30,0.00,0.30,0.30,0.30,0.21,0.09,0.30,0.21,0.30,Matches,https://fbref.com/en/players/577efaec/Stephen-Eustaquio
6f3cc2fe,196,Evanilson,br BRA,FW,pt Porto,22,1999,8,6,513,5.7,1,1,2,1,0,0,0,0,0.9,0.9,1.0,1.9,3,8,22,0.18,0.18,0.35,0.18,0.35,0.15,0.18,0.33,0.15,0.33,Matches,https://fbref.com/en/players/6f3cc2fe/Evanilson
7f3b388c,197,Fabinho,br BRA,MF,eng Liverpool,28,1993,8,7,632,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,35,6,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,https://fbref.com/en/players/7f3b388c/Fabinho
366be751,198,Nicolò Fagioli,it ITA,MF,it Juventus,21,2001,2,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches,https://fbref.com/en/players/366be751/Nicolo-Fagioli
762179d9,199,Rasmus Falk,dk DEN,MF,dk FC Copenhagen,30,1992,3,2,189,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,5,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,https://fbref.com/en/players/762179d9/Rasmus-Falk
bceda5ff,200,Abdul Fatawu Issahaku,gh GHA,"MF,DF",pt Sporting CP,18,2004,2,0,89,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,https://fbref.com/en/players/bceda5ff/Abdul-Fatawu-Issahaku
0ba976e4,201,Ansu Fati,es ESP,FW,es Barcelona,19,2002,6,2,244,2.7,0,1,1,0,0,0,0,0,0.9,0.9,0.1,1.0,10,9,27,0.00,0.37,0.37,0.00,0.37,0.32,0.04,0.36,0.32,0.36,Matches,https://fbref.com/en/players/0ba976e4/Ansu-Fati
51a3c4c8,202,Felipe,br BRA,DF,es Atlético Madrid,33,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.18,0.05,0.23,0.18,0.23,Matches,https://fbref.com/en/players/51a3c4c8/Felipe
8aafd64f,203,João Félix,pt POR,"FW,MF",eng Chelsea,22,1999,4,3,244,2.7,0,0,0,0,0,0,0,0,1.6,1.6,0.3,1.9,13,12,22,0.00,0.00,0.00,0.00,0.00,0.60,0.10,0.70,0.60,0.70,Matches,https://fbref.com/en/players/8aafd64f/Joao-Felix
8aafd64f,204,João Félix,pt POR,FW,es Atlético Madrid,22,1999,5,3,217,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,7,8,16,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20,Matches,https://fbref.com/en/players/8aafd64f/Joao-Felix
ef491564,205,Mateus Fernandes,pt POR,MF,pt Sporting CP,18,2004,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/ef491564/Mateus-Fernandes
5ff4ab71,206,Enzo Fernández,ar ARG,MF,pt Benfica,21,2001,5,5,427,4.7,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.8,7,32,3,0.00,0.21,0.21,0.00,0.21,0.09,0.07,0.16,0.09,0.16,Matches,https://fbref.com/en/players/5ff4ab71/Enzo-Fernandez
5ff4ab71,207,Enzo Fernández,ar ARG,MF,eng Chelsea,21,2001,4,4,332,3.7,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,2,37,5,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.13,0.08,0.13,Matches,https://fbref.com/en/players/5ff4ab71/Enzo-Fernandez
d9d43555,208,Fernando,br BRA,FW,at RB Salzburg,23,1999,1,1,64,0.7,0,1,1,0,0,0,0,0,0.6,0.6,0.3,0.9,3,2,4,0.00,1.41,1.41,0.00,1.41,0.82,0.43,1.25,0.82,1.25,Matches,https://fbref.com/en/players/d9d43555/Fernando
41f32541,209,Fernando,br BRA,MF,es Sevilla,35,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,https://fbref.com/en/players/41f32541/Fernando
4c370d81,210,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,30,1991,8,4,417,4.6,2,1,3,2,0,0,0,0,0.7,0.7,1.6,2.3,6,30,35,0.43,0.22,0.65,0.43,0.65,0.16,0.35,0.51,0.16,0.51,Matches,https://fbref.com/en/players/4c370d81/Roberto-Firmino
ed1e53f3,211,Phil Foden,eng ENG,"MF,FW",eng Manchester City,22,2000,8,3,384,4.3,1,2,3,1,0,0,1,0,1.0,1.0,1.3,2.3,13,22,57,0.23,0.47,0.70,0.23,0.70,0.23,0.31,0.54,0.23,0.54,Matches,https://fbref.com/en/players/ed1e53f3/Phil-Foden
132a82f1,212,Wesley Fofana,fr FRA,DF,eng Chelsea,21,2000,5,5,397,4.4,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,11,11,5,0.23,0.00,0.23,0.23,0.23,0.07,0.04,0.11,0.07,0.11,Matches,https://fbref.com/en/players/132a82f1/Wesley-Fofana
58c6b67c,213,Bernardo Folha,pt POR,MF,pt Porto,20,2002,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/58c6b67c/Bernardo-Folha
e73659d3,214,James Forrest,sct SCO,FW,sct Celtic,31,1991,3,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3,2,22,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.00,0.48,Matches,https://fbref.com/en/players/e73659d3/James-Forrest
9a2e0ccc,215,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,30,1991,8,4,402,4.5,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,1,19,14,0.22,0.00,0.22,0.22,0.22,0.20,0.06,0.26,0.20,0.26,Matches,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
c3e39f12,216,Fraser Forster,eng ENG,GK,eng Tottenham,34,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/c3e39f12/Fraser-Forster
a9142dc3,217,Timothy Fosu-Mensah,nl NED,"MF,DF",de Leverkusen,24,1998,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah
f620b04f,218,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar,21,2001,6,3,244,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,2,3,8,0.37,0.00,0.37,0.37,0.37,0.17,0.20,0.37,0.17,0.37,Matches,https://fbref.com/en/players/f620b04f/Lassina-Franck-Traore
86df4d6b,219,André Franco,pt POR,MF,pt Porto,24,1998,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,https://fbref.com/en/players/86df4d6b/Andre-Franco
74f2e748,220,Jeremie Frimpong,nl NED,"MF,FW",de Leverkusen,21,2000,5,4,374,4.2,0,2,2,0,0,0,2,1,0.4,0.4,0.8,1.2,29,10,30,0.00,0.48,0.48,0.00,0.48,0.11,0.19,0.30,0.11,0.30,Matches,https://fbref.com/en/players/74f2e748/Jeremie-Frimpong
fd4d5f81,221,Kyogo Furuhashi,jp JPN,FW,sct Celtic,27,1995,6,5,359,4.0,0,1,1,0,0,0,1,0,1.7,1.7,0.4,2.1,5,4,20,0.00,0.25,0.25,0.00,0.25,0.43,0.10,0.53,0.43,0.53,Matches,https://fbref.com/en/players/fd4d5f81/Kyogo-Furuhashi
c235e803,222,Matteo Gabbia,it ITA,DF,it Milan,22,1999,4,2,211,2.3,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,7,0,0.43,0.00,0.43,0.43,0.43,0.16,0.00,0.16,0.16,0.16,Matches,https://fbref.com/en/players/c235e803/Matteo-Gabbia
3b387cc7,223,Gianluca Gaetano,it ITA,MF,it Napoli,22,2000,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano
ce30bfc8,224,Roberto Gagliardini,it ITA,MF,it Inter,28,1994,6,1,116,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,7,4,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.23,0.06,0.23,Matches,https://fbref.com/en/players/ce30bfc8/Roberto-Gagliardini
1971591f,225,Cody Gakpo,nl NED,"FW,MF",eng Liverpool,23,1999,2,2,152,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,9,13,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.15,0.06,0.15,Matches,https://fbref.com/en/players/1971591f/Cody-Gakpo
5b3d1a7a,226,Galeno,br BRA,"FW,MF",pt Porto,24,1997,8,7,563,6.3,2,1,3,2,0,0,0,0,2.8,2.8,0.8,3.6,32,10,58,0.32,0.16,0.48,0.32,0.48,0.44,0.13,0.57,0.44,0.57,Matches,https://fbref.com/en/players/5b3d1a7a/Galeno
c2731c10,227,Conor Gallagher,eng ENG,MF,eng Chelsea,22,2000,8,2,301,3.3,0,0,0,0,0,0,2,0,1.5,1.5,0.7,2.2,6,18,26,0.00,0.00,0.00,0.00,0.00,0.44,0.21,0.65,0.44,0.65,Matches,https://fbref.com/en/players/c2731c10/Conor-Gallagher
2bed3eab,228,Eric García,es ESP,DF,es Barcelona,21,2001,4,2,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,25,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,https://fbref.com/en/players/2bed3eab/Eric-Garcia
18dd3219,229,Federico Gatti,it ITA,DF,it Juventus,24,1998,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/18dd3219/Federico-Gatti
19cae58d,230,Gavi,es ESP,MF,es Barcelona,17,2004,5,4,329,3.7,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.7,3,15,14,0.00,0.00,0.00,0.00,0.00,0.02,0.19,0.20,0.02,0.20,Matches,https://fbref.com/en/players/19cae58d/Gavi
8827bf46,231,Gerson,br BRA,MF,fr Marseille,25,1997,3,2,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8827bf46/Gerson
8d3d3b0a,232,Giorgos Giakoumakis,gr GRE,FW,sct Celtic,27,1994,6,2,246,2.7,1,0,1,1,0,0,0,0,1.7,1.7,0.4,2.2,0,2,13,0.37,0.00,0.37,0.37,0.37,0.63,0.16,0.80,0.63,0.80,Matches,https://fbref.com/en/players/8d3d3b0a/Giorgos-Giakoumakis
41eebdf5,233,Samuel Gigot,fr FRA,DF,fr Marseille,28,1993,5,2,249,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,11,2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,https://fbref.com/en/players/41eebdf5/Samuel-Gigot
7b5ab7f2,234,Bryan Gil,es ESP,MF,eng Tottenham,21,2001,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,3,5,0.00,0.00,0.00,0.00,0.00,0.05,0.39,0.44,0.05,0.44,Matches,https://fbref.com/en/players/7b5ab7f2/Bryan-Gil
1338e42b,235,Gilberto,br BRA,DF,pt Benfica,29,1993,5,2,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,12,16,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/1338e42b/Gilberto
16ceb862,236,Olivier Giroud,fr FRA,FW,it Milan,35,1986,12,12,932,10.4,5,2,7,3,2,3,1,0,5.7,3.3,1.0,4.3,0,17,37,0.48,0.19,0.68,0.29,0.48,0.55,0.09,0.64,0.32,0.42,Matches,https://fbref.com/en/players/16ceb862/Olivier-Giroud
88e357ef,237,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,27,1995,8,3,343,3.8,2,3,5,2,0,0,0,0,1.3,1.3,1.2,2.5,10,9,37,0.52,0.79,1.31,0.52,1.31,0.33,0.32,0.65,0.33,0.65,Matches,https://fbref.com/en/players/88e357ef/Serge-Gnabry
0d4fd3a0,238,Sean Goldberg,il ISR,DF,il Maccabi Haifa,27,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,6,15,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,https://fbref.com/en/players/0d4fd3a0/Sean-Goldberg
56f6f826,239,Connor Goldson,eng ENG,DF,sct Rangers,29,1992,4,4,314,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/56f6f826/Connor-Goldson
7a11550b,240,Joe Gomez,eng ENG,DF,eng Liverpool,25,1997,5,4,298,3.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,5,18,2,0.00,0.30,0.30,0.00,0.30,0.04,0.09,0.12,0.04,0.12,Matches,https://fbref.com/en/players/7a11550b/Joe-Gomez
6e4df551,241,Papu Gómez,ar ARG,"FW,MF",es Sevilla,34,1988,5,3,246,2.7,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,5,16,14,0.00,0.37,0.37,0.00,0.37,0.13,0.10,0.23,0.13,0.23,Matches,https://fbref.com/en/players/6e4df551/Papu-Gomez
01e5f06e,242,Sergio Gómez,es ESP,"DF,MF",eng Manchester City,21,2000,5,4,305,3.4,0,1,1,0,0,0,0,1,0.2,0.2,0.3,0.5,8,30,21,0.00,0.30,0.30,0.00,0.30,0.07,0.09,0.16,0.07,0.16,Matches,https://fbref.com/en/players/01e5f06e/Sergio-Gomez
f4b52308,243,Diogo Gonçalves,pt POR,"FW,MF",pt Benfica,25,1997,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,4,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,https://fbref.com/en/players/f4b52308/Diogo-Goncalves
c275947b,244,Pedro Gonçalves,pt POR,"MF,FW",pt Sporting CP,24,1998,5,5,363,4.0,0,2,2,0,0,0,2,1,0.3,0.3,0.3,0.6,6,11,15,0.00,0.50,0.50,0.00,0.50,0.08,0.08,0.16,0.08,0.16,Matches,https://fbref.com/en/players/c275947b/Pedro-Goncalves
cc86b9a3,245,Leon Goretzka,de GER,MF,de Bayern Munich,27,1995,9,7,606,6.7,2,4,6,2,0,0,1,0,1.8,1.8,1.8,3.7,9,44,27,0.30,0.59,0.89,0.30,0.89,0.27,0.27,0.54,0.27,0.54,Matches,https://fbref.com/en/players/cc86b9a3/Leon-Goretzka
2d970560,246,Robin Gosens,de GER,DF,it Inter,28,1994,11,3,426,4.7,1,0,1,1,0,0,1,0,0.3,0.3,1.1,1.4,6,15,36,0.21,0.00,0.21,0.21,0.21,0.07,0.22,0.30,0.07,0.30,Matches,https://fbref.com/en/players/2d970560/Robin-Gosens
9efa1d25,247,Mario Götze,de GER,"MF,FW",de Eint Frankfurt,30,1992,7,6,522,5.8,0,2,2,0,0,0,2,0,0.5,0.5,0.6,1.1,15,29,37,0.00,0.34,0.34,0.00,0.34,0.08,0.10,0.18,0.08,0.18,Matches,https://fbref.com/en/players/9efa1d25/Mario-Gotze
3cd7820a,248,Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,18,2003,6,3,315,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/3cd7820a/Lucas-Gourna-Douath
62182b1d,249,Kamil Grabara,pl POL,GK,dk FC Copenhagen,23,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/62182b1d/Kamil-Grabara
