Player ID,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Player Link
da76bab4,117,Valentín Castellanos,ar ARG,FW,it Lazio,25-158,1998,2.4,0,7,1,14.3,2.89,0.41,0.00,0.00,14.1,0,0,0,1.4,1.4,0.20,-1.4,-1.4,Matches,https://fbref.com/en/players/da76bab4/Valentin-Castellanos
37d0048f,118,André Castro,pt POR,MF,pt Braga,35-342,1988,0.1,1,1,1,100.0,18.00,18.00,1.00,1.00,23.6,0,0,0,0.0,0.0,0.03,+1.0,+1.0,Matches,https://fbref.com/en/players/37d0048f/Andre-Castro
ba3d3bea,119,Danilo Cataldi,it ITA,MF,it Lazio,29-216,1994,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,35.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/ba3d3bea/Danilo-Cataldi
c0617e2b,120,Dani Ceballos,es ESP,MF,es Real Madrid,27-215,1996,1.7,1,2,1,50.0,1.18,0.59,0.50,1.00,12.7,0,0,0,0.2,0.2,0.09,+0.8,+0.8,Matches,https://fbref.com/en/players/c0617e2b/Dani-Ceballos
ff9e56c6,121,Miguel Chaiwa,zm ZAM,DF,ch Young Boys,19-337,2004,0.7,0,1,1,100.0,1.50,1.50,0.00,0.00,,,0,0,,,,,,Matches,https://fbref.com/en/players/ff9e56c6/Miguel-Chaiwa
262e5a82,122,Chiquinho,pt POR,MF,pt Benfica,28-234,1995,0.6,0,1,0,0.0,1.55,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,https://fbref.com/en/players/262e5a82/Chiquinho
1cb49278,123,Andreas Christensen,dk DEN,"DF,MF",es Barcelona,27-334,1996,4.0,0,2,0,0.0,0.49,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/1cb49278/Andreas-Christensen
b8a642fc,124,Samuel Chukwueze,ng NGA,FW,it Milan,24-292,1999,1.8,2,9,4,44.4,4.91,2.18,0.22,0.50,13.2,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches,https://fbref.com/en/players/b8a642fc/Samuel-Chukwueze
b3a712de,125,Viktor Claesson,se SWE,"FW,MF",dk FC Copenhagen,32-067,1992,5.3,0,6,1,16.7,1.13,0.19,0.00,0.00,10.3,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches,https://fbref.com/en/players/b3a712de/Viktor-Claesson
b9beb6c5,126,William Clem,dk DEN,MF,dk FC Copenhagen,19-263,2004,0.8,0,1,0,0.0,1.32,0.00,0.00,,17.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,https://fbref.com/en/players/b9beb6c5/William-Clem
bf356094,127,Ebrima Colley,gm GAM,"MF,FW",ch Young Boys,24-037,2000,1.4,1,6,1,16.7,4.29,0.71,0.17,1.00,20.2,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches,https://fbref.com/en/players/bf356094/Ebrima-Colley
042e8a49,128,Kingsley Coman,fr FRA,FW,de Bayern Munich,27-270,1996,4.7,2,9,3,33.3,1.92,0.64,0.22,0.67,15.9,0,0,0,1.3,1.3,0.14,+0.7,+0.7,Matches,https://fbref.com/en/players/042e8a49/Kingsley-Coman
5ef3d210,129,Francisco Conceição,pt POR,"FW,MF",pt Porto,21-086,2002,1.6,1,4,2,50.0,2.55,1.28,0.25,0.50,14.8,0,0,0,0.7,0.7,0.18,+0.3,+0.3,Matches,https://fbref.com/en/players/5ef3d210/Francisco-Conceicao
9b909569,130,Kobe Corbanie,be BEL,"DF,FW",be Antwerp,18-304,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/9b909569/Kobe-Corbanie
c693347d,131,Andreas Cornelius,dk DEN,"FW,MF",dk FC Copenhagen,30-359,1993,0.9,0,1,1,100.0,1.10,1.10,0.00,0.00,26.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches,https://fbref.com/en/players/c693347d/Andreas-Cornelius
01eb744d,132,Ángel Correa,ar ARG,FW,es Atlético Madrid,29-000,1995,2.4,0,9,4,44.4,3.72,1.65,0.00,0.00,16.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches,https://fbref.com/en/players/01eb744d/Angel-Correa
59948ef7,133,David Pereira da Costa,pt POR,"MF,FW",fr Lens,23-064,2001,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/59948ef7/David-Pereira-da-Costa
93fffbcf,134,Diogo Costa,pt POR,GK,pt Porto,24-172,1999,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/93fffbcf/Diogo-Costa
9dff291c,135,Soumaïla Coulibaly,fr FRA,DF,be Antwerp,20-147,2003,6.0,0,1,0,0.0,0.17,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly
0ab1f153,136,Juan Cuadrado,co COL,"DF,FW",it Inter,35-288,1988,1.3,0,1,0,0.0,0.80,0.00,0.00,,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/0ab1f153/Juan-Cuadrado
d9565625,137,Diogo Dalot,pt POR,DF,eng Manchester Utd,24-357,1999,5.1,0,2,1,50.0,0.39,0.19,0.00,0.00,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/d9565625/Diogo-Dalot
6e33125f,138,Kevin Danso,at AUT,DF,fr Lens,25-172,1998,6.0,0,7,1,14.3,1.17,0.17,0.00,0.00,10.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches,https://fbref.com/en/players/6e33125f/Kevin-Danso
96e0490d,139,Matteo Darmian,it ITA,"DF,FW",it Inter,34-098,1989,4.0,0,2,0,0.0,0.50,0.00,0.00,,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/96e0490d/Matteo-Darmian
e82900ef,140,David Datro Fofana,ci CIV,FW,de Union Berlin,21-078,2002,2.2,1,8,4,50.0,3.62,1.81,0.13,0.25,17.5,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches,https://fbref.com/en/players/e82900ef/David-Datro-Fofana
d781d855,141,Alphonso Davies,ca CAN,DF,de Bayern Munich,23-128,2000,6.1,0,2,0,0.0,0.33,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,https://fbref.com/en/players/d781d855/Alphonso-Davies
e46012d4,142,Kevin De Bruyne,be BEL,MF,eng Manchester City,32-255,1991,1.0,1,7,3,42.9,7.00,3.00,0.14,0.33,20.9,3,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches,https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne
dc234f98,143,Ritchie De Laet,be BEL,DF,be Antwerp,35-102,1988,2.5,0,1,0,0.0,0.40,0.00,0.00,,11.1,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,https://fbref.com/en/players/dc234f98/Ritchie-De-Laet
162efffd,144,Rodrigo De Paul,ar ARG,MF,es Atlético Madrid,29-290,1994,4.2,0,2,0,0.0,0.47,0.00,0.00,,12.0,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches,https://fbref.com/en/players/162efffd/Rodrigo-De-Paul
bc6e544a,145,Amar Dedić,ba BIH,DF,at RB Salzburg,21-204,2002,6.0,0,6,2,33.3,1.00,0.33,0.00,0.00,20.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,https://fbref.com/en/players/bc6e544a/Amar-Dedic
c8e65157,146,Miloš Degenek,au AUS,FW,rs Red Star,29-316,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/c8e65157/Milos-Degenek
b19db005,147,Ousmane Dembélé,fr FRA,"FW,MF",fr Paris S-G,26-299,1997,6.6,0,18,7,38.9,2.73,1.06,0.00,0.00,16.8,0,0,0,1.6,1.6,0.09,-1.6,-1.6,Matches,https://fbref.com/en/players/b19db005/Ousmane-Dembele
54b4dc4e,148,Kerem Demirbay,de GER,MF,tr Galatasaray,30-250,1993,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
a686ef30,149,Thomas van den Belt,nl NED,MF,nl Feyenoord,22-265,2001,0.4,0,1,0,0.0,2.50,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,https://fbref.com/en/players/a686ef30/Thomas-van-den-Belt
5976f83e,150,Sergiño Dest,us USA,DF,nl PSV Eindhoven,23-127,2000,6.2,0,3,2,66.7,0.48,0.32,0.00,0.00,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/5976f83e/Sergino-Dest
230a2fac,151,Giovanni Di Lorenzo,it ITA,DF,it Napoli,30-218,1993,7.0,1,7,2,28.6,1.00,0.29,0.14,0.50,20.9,1,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches,https://fbref.com/en/players/230a2fac/Giovanni-Di-Lorenzo
19cda00b,152,Ángel Di María,ar ARG,FW,pt Benfica,36-024,1988,4.6,1,12,5,41.7,2.62,1.09,0.08,0.20,23.4,1,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches,https://fbref.com/en/players/19cda00b/Angel-Di-Maria
31c69ef1,153,Rúben Dias,pt POR,DF,eng Manchester City,26-300,1997,6.2,0,5,2,40.0,0.81,0.32,0.00,0.00,9.1,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches,https://fbref.com/en/players/31c69ef1/Ruben-Dias
407feb71,154,Brahim Díaz,es ESP,"MF,FW",es Real Madrid,24-219,1999,2.7,2,7,3,42.9,2.60,1.12,0.29,0.67,13.8,0,0,0,1.3,1.3,0.20,+0.7,+0.7,Matches,https://fbref.com/en/players/407feb71/Brahim-Diaz
ac861941,155,Eric Dier,eng ENG,DF,de Bayern Munich,30-054,1994,1.0,0,1,0,0.0,1.00,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches,https://fbref.com/en/players/ac861941/Eric-Dier
f179ee11,156,Kevin Diks,nl NED,DF,dk FC Copenhagen,27-155,1996,7.9,0,2,0,0.0,0.25,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/f179ee11/Kevin-Diks
34a0f5ff,157,Javairô Dilrosun,nl NED,DF,nl Feyenoord,25-261,1998,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,22.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
970b8574,158,Federico Dimarco,it ITA,DF,it Inter,26-120,1997,3.1,0,5,2,40.0,1.60,0.64,0.00,0.00,19.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,https://fbref.com/en/players/970b8574/Federico-Dimarco
9b5237b1,159,Andy Diouf,fr FRA,MF,fr Lens,20-297,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/9b5237b1/Andy-Diouf
c632fa35,160,Novatus Dismas,tz TAN,DF,ua Shakhtar,21-189,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/c632fa35/Novatus-Dismas
45c29ae7,161,Álvaro djaló,es ESP,FW,pt Braga,24-206,1999,4.5,2,8,2,25.0,1.78,0.44,0.25,1.00,17.1,1,0,1,1.8,1.1,0.13,+0.2,+0.9,Matches,https://fbref.com/en/players/45c29ae7/Alvaro-djalo
1a7a4d84,162,Nasser Djiga,bf BFA,DF,rs Red Star,21-115,2002,6.0,0,2,0,0.0,0.33,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches,https://fbref.com/en/players/1a7a4d84/Nasser-Djiga
ac295d9e,163,Marko Dmitrović,rs SRB,GK,es Sevilla,32-045,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
f67c9d29,164,Danilho Doekhi,nl NED,DF,de Union Berlin,25-253,1998,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/f67c9d29/Danilho-Doekhi
fffea3e5,165,Jeremy Doku,be BEL,FW,eng Manchester City,21-287,2002,2.8,1,9,6,66.7,3.18,2.12,0.11,0.17,17.3,0,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches,https://fbref.com/en/players/fffea3e5/Jeremy-Doku
08f5afaa,166,Gianluigi Donnarumma,it ITA,GK,fr Paris S-G,25-013,1999,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma
e2f16dcc,167,Nene Dorgeles,ml MLI,"FW,MF",at RB Salzburg,21-077,2002,1.5,0,5,2,40.0,3.26,1.30,0.00,0.00,16.6,0,0,0,1.1,1.1,0.22,-1.1,-1.1,Matches,https://fbref.com/en/players/e2f16dcc/Nene-Dorgeles
67ac5bb8,168,Gabriel Dos Santos,br BRA,DF,eng Arsenal,26-081,1997,7.0,0,4,1,25.0,0.57,0.14,0.00,0.00,9.3,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches,https://fbref.com/en/players/67ac5bb8/Gabriel-Dos-Santos
6fd8a334,169,Aleksandar Dragović,at AUT,DF,rs Red Star,33-003,1991,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,12.9,0,0,0,0.6,0.6,0.31,-0.6,-0.6,Matches,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
3a949a25,170,Martin Dúbravka,sk SVK,GK,eng Newcastle Utd,35-054,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/3a949a25/Martin-Dubravka
481c9ece,171,Denzel Dumfries,nl NED,DF,it Inter,27-326,1996,2.8,0,5,0,0.0,1.81,0.00,0.00,,12.3,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches,https://fbref.com/en/players/481c9ece/Denzel-Dumfries
3bb7b8b4,172,Ederson,br BRA,GK,eng Manchester City,30-205,1993,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/3bb7b8b4/Ederson
c8d1c3a5,173,Jorge Eduardo Sánchez,mx MEX,DF,pt Porto,26-090,1997,1.7,0,2,1,50.0,1.20,0.60,0.00,0.00,11.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/c8d1c3a5/Jorge-Eduardo-Sanchez
d874b374,174,Eguinaldo,br BRA,"MF,FW",ua Shakhtar,19-213,2004,0.2,1,2,1,50.0,11.25,5.63,0.50,1.00,23.2,0,0,0,0.1,0.1,0.06,+0.9,+0.9,Matches,https://fbref.com/en/players/d874b374/Eguinaldo
e7f3e8a7,175,Chidera Ejuke,ng NGA,FW,be Antwerp,26-067,1998,1.7,0,3,0,0.0,1.78,0.00,0.00,,24.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,https://fbref.com/en/players/e7f3e8a7/Chidera-Ejuke
73d6a176,176,Jurgen Ekkelenkamp,nl NED,MF,be Antwerp,23-339,2000,3.0,0,1,0,0.0,0.33,0.00,0.00,,11.8,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches,https://fbref.com/en/players/73d6a176/Jurgen-Ekkelenkamp
5d51b074,177,Meschak Elia,cd COD,"FW,MF",ch Young Boys,26-216,1997,5.5,2,7,3,42.9,1.27,0.54,0.29,0.67,20.6,0,0,0,0.7,0.7,0.10,+1.3,+1.3,Matches,https://fbref.com/en/players/5d51b074/Meschak-Elia
cf007308,178,Elif Elmas,mk MKD,MF,de RB Leipzig,24-167,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/cf007308/Elif-Elmas
cf007308,179,Elif Elmas,mk MKD,"FW,MF",it Napoli,24-167,1999,1.6,0,2,0,0.0,1.22,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/cf007308/Elif-Elmas
47a34c4f,180,Mohamed Elneny,eg EGY,MF,eng Arsenal,31-242,1992,0.7,0,1,0,0.0,1.45,0.00,0.00,,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/47a34c4f/Mohamed-Elneny
f7dc2ae5,181,Aritz Elustondo,es ESP,DF,es Real Sociedad,29-347,1994,1.9,0,2,0,0.0,1.05,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
68dc0dac,182,Mohamed Elyounoussi,no NOR,"FW,MF",dk FC Copenhagen,29-218,1994,7.6,3,17,7,41.2,2.24,0.92,0.18,0.43,14.0,0,0,0,2.1,2.1,0.13,+0.9,+0.9,Matches,https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi
04e17fd5,183,Youssef En-Nesyri,ma MAR,FW,es Sevilla,26-282,1997,5.7,2,10,5,50.0,1.76,0.88,0.20,0.40,13.0,0,0,0,1.8,1.8,0.18,+0.2,+0.2,Matches,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
016cb21b,184,Luis Enrique Palma,hn HON,"FW,MF",sct Celtic,24-052,2000,3.0,2,6,5,83.3,2.03,1.69,0.17,0.20,,,1,1,,,,,,Matches,https://fbref.com/en/players/016cb21b/Luis-Enrique-Palma
980522ec,185,Christian Eriksen,dk DEN,MF,eng Manchester Utd,32-024,1992,2.3,0,2,2,100.0,0.89,0.89,0.00,0.00,11.3,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Matches,https://fbref.com/en/players/980522ec/Christian-Eriksen
577efaec,186,Stephen Eustáquio,ca CAN,MF,pt Porto,27-079,1996,5.7,1,7,4,57.1,1.23,0.70,0.14,0.25,17.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches,https://fbref.com/en/players/577efaec/Stephen-Eustaquio
6f3cc2fe,187,Evanilson,br BRA,FW,pt Porto,24-155,1999,4.5,4,9,5,55.6,2.02,1.12,0.33,0.60,16.8,0,1,1,1.5,0.7,0.08,+2.5,+2.3,Matches,https://fbref.com/en/players/6f3cc2fe/Evanilson
f8fcd2a5,188,Jonny Evans,nir NIR,DF,eng Manchester Utd,36-066,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/f8fcd2a5/Jonny-Evans
762179d9,189,Rasmus Falk,dk DEN,MF,dk FC Copenhagen,32-054,1992,7.0,0,2,1,50.0,0.29,0.14,0.00,0.00,21.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,https://fbref.com/en/players/762179d9/Rasmus-Falk
8aafd64f,190,João Félix,pt POR,FW,es Barcelona,24-120,1999,3.6,3,16,6,37.5,4.50,1.69,0.19,0.50,14.6,0,0,0,1.6,1.6,0.10,+1.4,+1.4,Matches,https://fbref.com/en/players/8aafd64f/Joao-Felix
507c7bdf,191,Bruno Fernandes,pt POR,"MF,FW",eng Manchester Utd,29-183,1994,6.0,2,14,3,21.4,2.33,0.50,0.07,0.33,23.4,2,1,1,1.6,0.9,0.06,+0.4,+0.1,Matches,https://fbref.com/en/players/507c7bdf/Bruno-Fernandes
de8f6250,192,Roger Fernandes,gw GNB,FW,pt Braga,18-109,2005,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,https://fbref.com/en/players/de8f6250/Roger-Fernandes
e08647d6,193,Carlos Fernández,es ESP,FW,es Real Sociedad,27-292,1996,0.8,0,1,0,0.0,1.32,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches,https://fbref.com/en/players/e08647d6/Carlos-Fernandez
d9d43555,194,Fernando,br BRA,FW,at RB Salzburg,25-008,1999,0.4,0,3,1,33.3,7.50,2.50,0.00,0.00,18.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,https://fbref.com/en/players/d9d43555/Fernando
41f32541,195,Fernando,br BRA,MF,es Sevilla,36-228,1987,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/41f32541/Fernando
e288d4b3,196,Alessandro Florenzi,it ITA,DF,it Milan,32-364,1991,1.8,0,1,0,0.0,0.57,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,https://fbref.com/en/players/e288d4b3/Alessandro-Florenzi
ed1e53f3,197,Phil Foden,eng ENG,"FW,MF",eng Manchester City,23-286,2000,5.3,4,24,9,37.5,4.55,1.71,0.17,0.44,18.0,2,0,0,2.6,2.6,0.11,+1.4,+1.4,Matches,https://fbref.com/en/players/ed1e53f3/Phil-Foden
26a2dc36,198,Diogo Fonseca,pt POR,DF,pt Braga,21-334,2002,0.2,0,1,0,0.0,5.00,0.00,0.00,,4.6,0,0,0,0.4,0.4,0.35,-0.4,-0.4,Matches,https://fbref.com/en/players/26a2dc36/Diogo-Fonseca
90f87966,199,José Fonte,pt POR,DF,pt Braga,40-078,1983,4.0,0,3,0,0.0,0.75,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches,https://fbref.com/en/players/90f87966/Jose-Fonte
e73659d3,200,James Forrest,sct SCO,FW,sct Celtic,32-246,1991,1.0,0,1,0,0.0,0.96,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches,https://fbref.com/en/players/e73659d3/James-Forrest
9a2e0ccc,201,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,32-138,1991,4.5,1,9,1,11.1,2.00,0.22,0.11,1.00,22.4,2,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
2e31f3a6,202,Héctor Fort,es ESP,DF,es Barcelona,17-220,2006,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/2e31f3a6/Hector-Fort
6f51170f,203,Mitchel Frame,sct SCO,FW,sct Celtic,18-044,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/6f51170f/Mitchel-Frame
86df4d6b,204,André Franco,pt POR,"MF,FW",pt Porto,25-332,1998,2.6,0,5,2,40.0,1.91,0.76,0.00,0.00,15.7,0,0,0,0.7,0.7,0.15,-0.7,-0.7,Matches,https://fbref.com/en/players/86df4d6b/Andre-Franco
00a8d210,205,Przemysław Frankowski,pl POL,DF,fr Lens,28-332,1995,5.9,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0,Matches,https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski
2a7d27c1,206,Davide Frattesi,it ITA,MF,it Inter,24-139,1999,4.6,1,9,2,22.2,1.95,0.43,0.11,0.50,12.3,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches,https://fbref.com/en/players/2a7d27c1/Davide-Frattesi
046ca6db,207,Victor Froholdt,dk DEN,MF,dk FC Copenhagen,18-013,2006,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/046ca6db/Victor-Froholdt
4b96c347,208,Angelo Fulgini,fr FRA,MF,fr Lens,27-202,1996,3.2,2,7,4,57.1,2.17,1.24,0.29,0.50,18.6,2,0,0,1.4,1.4,0.20,+0.6,+0.6,Matches,https://fbref.com/en/players/4b96c347/Angelo-Fulgini
4f16405e,209,Niclas Füllkrug,de GER,FW,de Dortmund,31-029,1993,5.9,1,14,4,28.6,2.39,0.68,0.07,0.25,15.4,0,0,0,2.0,2.0,0.14,-1.0,-1.0,Matches,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
fd4d5f81,210,Kyogo Furuhashi,jp JPN,FW,sct Celtic,29-049,1995,5.0,2,10,5,50.0,2.01,1.01,0.20,0.40,15.1,0,0,0,1.5,1.5,0.15,+0.5,+0.5,Matches,https://fbref.com/en/players/fd4d5f81/Kyogo-Furuhashi
3b387cc7,211,Gianluca Gaetano,it ITA,MF,it Napoli,23-309,2000,0.2,0,1,0,0.0,4.09,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,https://fbref.com/en/players/3b387cc7/Gianluca-Gaetano
a4b00319,212,Javi Galán,es ESP,DF,es Atlético Madrid,29-111,1994,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/a4b00319/Javi-Galan
a4b00319,213,Javi Galán,es ESP,DF,es Real Sociedad,29-111,1994,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/a4b00319/Javi-Galan
5b3d1a7a,214,Galeno,br BRA,"MF,FW",pt Porto,26-139,1997,5.9,5,15,10,66.7,2.55,1.70,0.33,0.50,15.8,0,0,0,2.9,2.9,0.21,+2.1,+2.1,Matches,https://fbref.com/en/players/5b3d1a7a/Galeno
6c731625,215,Silvère Ganvoula M'Boussy,cg CGO,FW,ch Young Boys,27-261,1996,1.3,0,7,1,14.3,5.48,0.78,0.00,0.00,16.7,1,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches,https://fbref.com/en/players/6c731625/Silvere-Ganvoula-MBoussy
7226539b,216,Fran Garcia,es ESP,DF,es Real Madrid,24-208,1999,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,https://fbref.com/en/players/7226539b/Fran-Garcia
c952f633,217,Ulisses Garcia,ch SUI,DF,ch Young Boys,28-058,1996,5.6,0,8,2,25.0,1.43,0.36,0.00,0.00,23.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,https://fbref.com/en/players/c952f633/Ulisses-Garcia
7aa8adfe,218,Alejandro Garnacho,ar ARG,"FW,MF",eng Manchester Utd,19-252,2004,3.3,1,8,3,37.5,2.39,0.90,0.13,0.33,14.7,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches,https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho
19cae58d,219,Gavi,es ESP,MF,es Barcelona,19-217,2004,2.5,1,3,2,66.7,1.19,0.80,0.33,0.50,10.2,0,0,0,0.5,0.5,0.15,+0.5,+0.5,Matches,https://fbref.com/en/players/19cae58d/Gavi
242e1043,220,Lutsharel Geertruida,nl NED,DF,nl Feyenoord,23-235,2000,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,6.6,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches,https://fbref.com/en/players/242e1043/Lutsharel-Geertruida
9c435456,221,Mario Gila,es ESP,DF,it Lazio,23-193,2000,3.9,0,3,2,66.7,0.77,0.51,0.00,0.00,11.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,https://fbref.com/en/players/9c435456/Mario-Gila
